Date,Y,XAU BGNL,ECSURPUS,BDIY,CRY,DXY,JPY,GBP,Cl1,VIX,USGG30YR,GT10,USGG2YR,USGG3M,US0001M,GTDEM30Y,GTDEM10Y,GTDEM2Y,EONIA,GTITL30YR,GTITL10YR,GTITL2YR,GTJPY30YR,GTJPY10YR,GTJPY2YR,GTGBP30Y,GTGBP20Y,GTGBP2Y,EMUSTRUU,LF94TRUU,MXUS,MXEU,MXJP,MXBR,MXRU,MXIN,MXCN,Year,Month
2013-11-19,0.0,0.5813978734223503,0.49821882951653945,0.1046774474004521,0.4599849976610746,0.1933348456414592,0.4116544556142443,0.4819277108433735,0.6363011606597434,0.05956678700361012,0.4722421203438395,0.3525641025641026,0.02641654471003887,0.017668939863608183,0.0093324837899629,0.46617100371747217,0.3903386144765455,0.17394094993581516,0.09264611432241489,0.5803074910042526,0.5299387785575632,0.22467549846112672,0.521484375,0.40150509074811863,0.30607966457023056,0.6609982332155477,0.598552432250463,0.09109691129377387,0.6032101880423479,0.681246180718917,0.3088136094674556,0.5998445998446,0.4271444528611963,0.4829852776264057,0.44216749977836733,0.42722401122435727,0.44133402453775716,2013,11
2013-11-26,0.0,0.5633202493386583,0.4732824427480916,0.10615545122587375,0.4663429999695524,0.19141696397269614,0.43158970863860957,0.4895947426067908,0.6388973732437385,0.050842358604091475,0.47188395415472784,0.35272435897435894,0.026860023356542046,0.016119032858028518,0.008732806116712271,0.4588847583643123,0.38521279900590244,0.17474326059050066,0.09874759152215798,0.5814524043179587,0.5299387785575632,0.21142780677104245,0.5192057291666666,0.40061974324922534,0.3067784765897973,0.6649734982332155,0.6019188688772934,0.08858816758407981,0.6035843027165461,0.6838203085708723,0.3131538461538461,0.5975135975135977,0.44092082118967224,0.45878501011065437,0.42904002345897063,0.41659301197223575,0.44012441679626757,2013,11
2013-12-03,0.0,0.5515675082703416,0.5099236641221374,0.14180142583898453,0.47068869593137674,0.19100451630199422,0.4503322542170729,0.5136911281489596,0.6569181429444105,0.07701564380264744,0.480121776504298,0.3645833333333333,0.02641654471003887,0.011469311841289522,0.0093324837899629,0.4609665427509294,0.3911152531842187,0.17490372272143775,0.12443802183686575,0.5793261367353615,0.5342690757055399,0.22012578616352202,0.5244140625,0.4072598494909252,0.29979035639412993,0.6775618374558304,0.6137013970712002,0.09360565500346796,0.5997815928003288,0.6848658226844115,0.31118343195266274,0.5854145854145856,0.4500237523591871,0.4361475029611382,0.41297335633767285,0.4259260403854355,0.4485052704337309,2013,12
2013-12-10,0.0,0.5748444490152723,0.5623409669211196,0.16918796731003302,0.4829396834008254,0.17811552659256358,0.45782927244845806,0.5169769989047097,0.6757788637751985,0.06738868832731651,0.4790472779369628,0.3676282051282051,0.028190459296051556,0.016119032858028518,0.009782242044900871,0.47197026022304833,0.4082013047530289,0.18998716302952504,0.10035324341682722,0.5737651292116455,0.5296401373749442,0.2103572862304296,0.5296223958333334,0.4196547144754316,0.30328441649196364,0.6753533568904594,0.6198030634573305,0.0928677892064991,0.6026589608515039,0.684981189759009,0.3134940828402366,0.5686535686535688,0.4447597159988188,0.4446706268605631,0.4239731585730945,0.43328738928617777,0.4473820632452048,2013,12
2013-12-17,0.0,0.5564868617267446,0.5323155216284987,0.16814467049208834,0.4797011711235424,0.1800746530283972,0.4557846311126257,0.4972617743702079,0.6659285277947464,0.10198555956678704,0.4840616045845272,0.37307692307692303,0.0311469836060727,0.015344079355238686,0.008882725535024928,0.4675092936802974,0.40695868282075176,0.19207317073170732,0.10404624277456646,0.5664049721949624,0.5268030461400629,0.2137026629198448,0.5426432291666667,0.42142540947321827,0.30957372466806427,0.6718197879858657,0.6137013970712002,0.08962117969983618,0.6046886513497488,0.67931378221941,0.30785798816568044,0.5554445554445555,0.4246793431509752,0.43189607418382925,0.42201597119456624,0.4205610942512253,0.4273371349576638,2013,12
2013-12-24,0.0,0.5412602915045451,0.5745547073791348,0.17266562336984873,0.4886665910091149,0.18987028520756444,0.4823649684784461,0.5093099671412924,0.6812003665241294,0.04587845968712395,0.48889684813753576,0.3959935897435897,0.042529602199654085,0.016119032858028518,0.008882725535024928,0.4704832713754647,0.4168996582789686,0.19143132220795894,0.10581245985870262,0.5791625776905462,0.5471106465581606,0.22976047102903785,0.52734375,0.42762284196547146,0.310272536687631,0.6888250883392226,0.6315855916512373,0.10910083673981374,0.6052891290799809,0.6736571903430548,0.32255325443786986,0.6045066045066048,0.44804652894578034,0.43312106213661317,0.43650734115753653,0.4315938463820607,0.4265595299809919,2013,12
2013-12-31,0.0,0.541820217914217,0.5949109414758269,0.17266562336984873,0.4812899797108591,0.17953847105648468,0.4995740330550351,0.5312157721796276,0.6750916310323762,0.06453068592057765,0.5023280802292264,0.4040064102564102,0.04031220896713823,0.016119032858028518,0.009632322626588214,0.47925650557620814,0.42233612923268093,0.18854300385109113,0.11078998073217725,0.5675498855086686,0.5333731521576827,0.22306971765020744,0.5455729166666666,0.4546259406817176,0.3074772886093641,0.6879416961130742,0.6341104191213601,0.10673966618951344,0.6048013593148871,0.67931378221941,0.32684319526627215,0.6197136197136197,0.48137686648606326,0.4363186409839536,0.43347267780058507,0.4354815780853076,0.42975635044064286,2013,12
2014-01-07,0.0,0.5566582677705216,0.5389312977099237,0.13780212137019648,0.47202838818967174,0.19599513311748584,0.48645425115011065,0.5147864184008761,0.6388210140500916,0.052496991576413965,0.48746418338108877,0.3897435897435897,0.04193829733764985,0.011469311841289522,0.008582886698399614,0.47509293680297404,0.41612301957129544,0.18934531450577663,0.09778420038535644,0.5526660124304874,0.5014185456174408,0.19443329318881308,0.5341796875,0.4342629482071713,0.30538085255066383,0.6784452296819788,0.6263255344218146,0.1011318861325502,0.6074040608963978,0.6764476314598802,0.32391420118343195,0.6228216228216228,0.4646089848113294,0.42059871286192324,0.41609667278145646,0.42598166770710355,0.40798341109383107,2014,1
2014-01-14,0.0,0.5648629037326522,0.5002544529262086,0.09380977221352808,0.4718789183922586,0.19246870553298567,0.47759413869483724,0.5180722891566265,0.6305742211362247,0.04287003610108303,0.4726002865329513,0.3788461538461538,0.040016556536136116,0.010539367637941723,0.008133128443461642,0.4706319702602231,0.4049394221808015,0.18774069319640566,0.10468850353243415,0.5438338240104679,0.502314469165298,0.19603907399973236,0.5237630208333334,0.416555998229305,0.30328441649196364,0.6671819787985865,0.6088621444201313,0.09950858137921872,0.6095625604976578,0.6863583842120158,0.3241360946745562,0.6294816294816297,0.45183406730263076,0.4152619087293903,0.41229140951588594,0.43494384730918273,0.40798341109383107,2014,1
2014-01-21,0.0,0.5630288590642373,0.5211195928753181,0.09372283081203268,0.47638238802913,0.20146006475428435,0.48117226103254396,0.5213581599123767,0.6489004276114844,0.051744885679903735,0.46292979942693413,0.3721153846153846,0.039720904105134,0.011469311841289522,0.007683370188523671,0.46111524163568773,0.3932898415657036,0.1805198973042362,0.13503532434168272,0.5345109584560026,0.4954457219650591,0.19483473839154292,0.5384114583333334,0.43116423196104475,0.310272536687631,0.6698321554770318,0.6090725467093082,0.10260761772648791,0.6116613911761976,0.682497192434083,0.3256745562130178,0.647907647907648,0.4721198659596594,0.4026517386272029,0.41408492965718535,0.4377746599007361,0.41040262657681015,2014,1
2014-01-28,0.0,0.5679025042422997,0.4951653944020356,0.0770300817249174,0.48684804180725594,0.1905302014806871,0.4593627534503324,0.5312157721796276,0.6673793524740378,0.09581829121540317,0.44967765042979946,0.3592948717948718,0.03439916034709596,0.013019218846869187,0.007983209025148985,0.45115241635687736,0.38365952159055605,0.17474326059050066,0.11062941554271033,0.539417729800458,0.4981334926086308,0.1971095945403452,0.5182291666666666,0.4068171757414785,0.30957372466806427,0.6660777385159011,0.6071789261067161,0.10290276404527543,0.6064768247798406,0.6881609947526006,0.31120414201183433,0.6038406038406039,0.41596158537368244,0.3837432389221908,0.3897189697147416,0.42341044928333466,0.38733367893554527,2014,1
2014-02-04,0.0,0.5682910246081944,0.4483460559796438,0.06894453138584594,0.49863124416998594,0.20193437957559124,0.43755324586812083,0.5038335158817084,0.6656994502138056,0.14560770156438027,0.4366045845272206,0.3400641025641025,0.030260026313066356,0.01379417234965902,0.007683370188523671,0.43895910780669145,0.37946567256912084,0.1681643132220796,0.1165703275529865,0.5312397775596991,0.4882783335822011,0.17583299879566439,0.5013020833333334,0.3979637007525454,0.3018867924528302,0.6517226148409895,0.5892947315266791,0.09508138659740564,0.6040408173316436,0.6878545509607012,0.30083136094674556,0.5777555777555778,0.34962188811996864,0.37642934026292213,0.3737341362120582,0.41356441334808486,0.3758424053913946,2014,2
2014-02-11,0.0,0.5904538260685738,0.41475826972010177,0.06955312119631368,0.5090609144783642,0.1919737683281435,0.4545919236667235,0.5191675794085431,0.6866982284667074,0.07641395908543924,0.45218481375358166,0.3554487179487179,0.033068724407586444,0.013019218846869187,0.007383531351898356,0.4463940520446097,0.3850574712643678,0.17201540436456997,0.10099550417469491,0.5206084396467124,0.47319695385993743,0.17556536866051117,0.5126953125,0.39575033200531207,0.2914046121593291,0.6625441696113075,0.5972900185154014,0.09655711819134336,0.6105797735611739,0.6888171449893736,0.3191449704142012,0.6228216228216228,0.40054181057172566,0.39251406259148003,0.39353787191674794,0.4165868311587171,0.3945913253844825,2014,2
2014-02-18,0.0,0.6092399284665444,0.37404580152671757,0.07433489827856025,0.5319989924628472,0.17898166670103732,0.45050264099505877,0.5454545454545454,0.7057116676847892,0.06678700361010831,0.4503939828080229,0.3525641025641026,0.028338285511552614,0.008214507129572226,0.007233611933585699,0.45026022304832714,0.38210624417520966,0.17265725288831835,0.10308285163776493,0.5062152437029768,0.45453187994624467,0.16579686872741872,0.5084635416666667,0.3930942895086321,0.2962962962962963,0.659673144876325,0.5975004208045784,0.09522895975679943,0.612068655251907,0.6976210948695902,0.32550887573964493,0.6416916416916418,0.4163595978789786,0.3800592677994803,0.39323781531516167,0.4210493785192007,0.4069466044582686,2014,2
2014-02-25,0.0,0.6204384566599818,0.27735368956743,0.07876890975482524,0.540543682548294,0.18164195417706375,0.4467541318793662,0.5454545454545454,0.7011301160659743,0.06377858002406739,0.4469914040114613,0.3517628205128205,0.030555678744068473,0.012244265344079356,0.007383531351898356,0.4441635687732342,0.3788443616029823,0.17458279845956354,0.10741811175337186,0.5148838730781812,0.45871285650291194,0.16619831393014856,0.5110677083333333,0.38866755201416553,0.2962962962962963,0.6568021201413428,0.5953963979128093,0.09699983766952466,0.6179720900981791,0.6984322696128535,0.3270295857988166,0.6553446553446556,0.42392183547960505,0.392507307143211,0.38104460614161306,0.4265132176697096,0.3936409193018836,2014,2
2014-03-04,0.0,0.6174159967547123,0.3043256997455471,0.08989740914623544,0.5534811239021582,0.1822812480666518,0.44709490543533836,0.5421686746987953,0.7125839951130115,0.07024669073405537,0.4448424068767908,0.35112179487179485,0.03336437683858856,0.013019218846869187,0.007383531351898356,0.4385130111524164,0.37138863000931965,0.17313863928112966,0.12154784842646113,0.49165848871442597,0.4343736001194566,0.1817208617690352,0.5065104166666667,0.38645418326693226,0.2948986722571628,0.6473056537102474,0.600656455142232,0.11529890943435206,0.6197858359237223,0.7066377527935956,0.33504733727810654,0.6494616494616496,0.40047761500635537,0.3951036510946078,0.3383001793520142,0.4322984591231897,0.40202177293934693,2014,3
2014-03-11,0.0,0.623506624843592,0.3099236641221374,0.11206746652756042,0.5498301857023836,0.17337237837949315,0.4610666212301926,0.5366922234392113,0.6873854612095296,0.0807761732851986,0.455945558739255,0.3623397435897436,0.038833946812127665,0.012244265344079356,0.007383531351898356,0.44773234200743495,0.37760173967070515,0.1819640564826701,0.10549132947976878,0.48985933922145897,0.43078990592802757,0.17676970426870064,0.5299479166666666,0.4068171757414785,0.29350104821802936,0.6583480565371025,0.6134909947820233,0.11928338473798383,0.6185526781875044,0.7039987309621796,0.3327189349112426,0.6273726273726274,0.4228818673206056,0.3826398490382494,0.31754853756504064,0.4436031670488469,0.3913945049248315,2014,3
2014-03-18,0.0,0.630562840312416,0.33129770992366414,0.10667709963484612,0.5438707695203404,0.1667319708811945,0.4343158970863863,0.5323110624315444,0.6848656078191814,0.07656438026474127,0.438932664756447,0.3469551282051282,0.03543394385560335,0.013019218846869187,0.007533450770211014,0.438364312267658,0.3665734700217459,0.1805198973042362,0.10533076429030186,0.48707883545960096,0.42571300582350313,0.17784022480931355,0.5345052083333334,0.40106241699867196,0.29769392033542974,0.640017667844523,0.5924507658643327,0.11677464102828977,0.6176320719512495,0.712186188037516,0.33421005917159763,0.6130536130536133,0.3681487282858501,0.3881050066878938,0.3324149782799938,0.44186017763658053,0.37748401589770186,2014,3
2014-03-25,0.0,0.6023951137850454,0.3786259541984733,0.11189358372456965,0.5384649451805678,0.17766183415479175,0.4486283864372125,0.5268346111719606,0.6809712889431887,0.069043321299639,0.43481375358166197,0.3591346153846154,0.04696438866468579,0.013019218846869187,0.007233611933585699,0.43643122676579926,0.3681267474370923,0.1822849807445443,0.10725754656390493,0.4846254497873733,0.43004330297147986,0.18118560149872875,0.5302734375,0.39619300575475874,0.29559748427672955,0.6506183745583038,0.6040228917690624,0.12297271372282809,0.6204687135948537,0.7031118465762118,0.33175739644970414,0.616827616827617,0.36518289316574015,0.41363159388046467,0.33380614979643886,0.4459147913048315,0.3828408501814413,2014,3
